1547.81,1592.19,1620.63,1614.06,1614.69,1573.13,1602.19,1613.75,1587.81,1569.38,1611.88,1569.38,1620.63,1580.0,1601.88,1631.88,1591.56,1635.94,1613.44,1632.5,1612.5,1648.75,1640.94,1631.88,1628.75,1620.63,1659.38,1644.69,1636.88,1630.63,1583.44,1612.5,1654.06,1642.81,1635.31,1675.63,1654.06,1654.69,1655.63,1673.75,1691.88,1700.31,1725.63,1720.0,1709.38,1739.06,1694.38,1719.38,1787.19,1741.56,1761.56,1815.94,1819.38,1808.13,1816.25,1911.56,1880.31,1883.13,1900.94,1902.5,1927.5,1996.56,1962.19,1983.44,1965.94,2015.63,2011.56,2031.88,1990.31,2083.13,2127.81,2105.0,2189.38,2087.5,2199.38,2186.25,2175.94,2208.75,2130.94,2212.81,2229.06,2264.06,2230.0,2275.31,2224.06,2212.19,2243.75,2216.56,2202.81,2254.69,2215.63,2255.31,2233.75,2204.69,2163.44,2154.69,2134.06,2138.13,2096.88,2077.19,2073.75,2052.19,2044.38,1982.19,2013.75,1982.19,1914.38,1928.44,1884.69,1897.81,1894.69,1863.44,1888.75,1813.13,1876.25,1778.75,1829.06,1774.38,1809.69,1791.25,1772.5,1725.0,1670.94,1742.81,1736.25,1741.88,1730.0,1716.56,1732.5,1676.56,1700.63,4.2,0.0,0.0
1540.63,1600.63,1581.25,1645.94,1644.06,1611.56,1609.06,1622.5,1589.06,1585.0,1582.5,1629.06,1629.06,1638.13,1592.19,1585.0,1612.81,1622.81,1615.31,1633.75,1585.31,1632.81,1618.44,1634.69,1666.25,1588.13,1614.06,1674.06,1629.38,1602.19,1671.56,1646.25,1665.94,1657.81,1675.0,1662.5,1645.94,1672.19,1640.94,1634.38,1686.56,1724.69,1698.75,1718.75,1755.0,1751.25,1743.44,1730.31,1747.5,1773.13,1794.06,1785.31,1780.63,1823.44,1796.88,1861.88,1864.69,1876.25,1892.5,1870.63,1940.0,1952.81,1913.75,1977.5,1995.63,2003.44,1991.25,2067.81,2051.25,2052.81,2059.69,2118.44,2081.88,2175.63,2135.94,2190.31,2219.06,2228.75,2215.94,2219.38,2257.5,2254.69,2263.13,2239.38,2232.19,2227.19,2263.44,2256.56,2265.63,2267.81,2255.63,2268.13,2200.31,2203.13,2189.06,2147.19,2094.38,2110.63,2147.81,2142.5,2035.31,2082.19,1991.56,2026.25,2018.44,1994.38,2001.56,1962.19,1956.56,1945.94,1887.19,1873.13,1947.5,1862.19,1854.38,1868.44,1826.25,1898.75,1791.25,1792.81,1759.06,1766.25,1758.44,1752.81,1728.13,1760.94,1745.31,1703.13,1697.19,1757.81,1679.06,4.2,0.0,0.0
1589.38,1570.0,1621.56,1639.06,1599.06,1653.44,1611.25,1567.81,1600.0,1628.75,1597.19,1620.31,1648.44,1627.81,1634.06,1613.75,1623.44,1631.88,1645.31,1588.75,1615.31,1629.06,1593.13,1605.94,1618.13,1676.56,1657.81,1630.0,1668.44,1623.13,1628.13,1664.38,1688.44,1635.94,1658.44,1684.06,1681.56,1688.13,1680.0,1685.31,1641.88,1690.0,1742.81,1705.63,1734.38,1762.81,1768.44,1780.94,1797.5,1772.19,1770.63,1836.88,1826.88,1867.5,1817.5,1823.75,1871.56,1922.19,1847.81,1968.75,1953.13,1999.69,1955.31,1990.63,1972.5,2013.75,2046.56,2082.81,2090.0,2029.69,2110.63,2124.38,2160.31,2111.56,2194.69,2152.81,2250.0,2176.56,2237.81,2247.19,2254.69,2230.31,2279.38,2275.94,2291.25,2234.06,2278.44,2255.94,2207.19,2300.63,2275.31,2207.5,2201.25,2198.75,2221.88,2238.75,2187.19,2173.13,2152.81,2112.81,2115.94,2080.94,2089.06,2081.56,2042.19,1988.13,2004.06,2010.63,1989.69,1942.5,1939.69,1922.81,1876.88,1844.38,1861.25,1912.19,1814.38,1825.31,1772.81,1840.0,1813.44,1787.5,1763.44,1784.38,1750.0,1743.13,1738.75,1721.88,1691.25,1706.88,1714.06,4.2,0.0,0.0
1563.75,1579.69,1628.44,1555.0,1599.38,1576.56,1571.56,1616.56,1589.38,1593.44,1654.69,1611.56,1615.94,1599.38,1567.5,1614.69,1629.38,1608.75,1606.56,1617.81,1601.25,1575.0,1626.25,1601.88,1634.38,1580.31,1648.75,1609.06,1605.94,1644.69,1624.06,1648.13,1642.81,1657.19,1660.63,1647.81,1648.44,1692.81,1720.94,1640.0,1690.63,1670.94,1676.56,1668.13,1737.5,1704.69,1765.63,1736.88,1750.0,1710.94,1759.69,1770.31,1797.5,1895.94,1869.38,1800.94,1821.88,1870.0,1882.19,1953.44,1889.38,1951.25,1977.19,1968.13,2007.5,2020.31,2031.56,2017.81,2034.38,2091.25,2081.56,2112.19,2149.38,2135.63,2237.5,2199.38,2233.13,2222.5,2215.31,2260.31,2252.19,2264.69,2258.44,2267.81,2273.75,2265.31,2324.38,2249.69,2295.0,2243.75,2273.13,2230.0,2210.31,2171.88,2204.69,2159.69,2150.31,2147.81,2110.94,2116.88,2126.25,2051.25,2057.19,2004.69,2045.31,1986.25,1964.38,1957.81,1960.94,1912.19,1858.13,1889.38,1866.25,1867.81,1818.75,1799.69,1805.31,1793.44,1833.13,1757.81,1775.94,1765.94,1725.0,1733.75,1723.44,1696.25,1723.44,1727.81,1698.44,1697.19,1678.44,3.9,0.0,0.0
1563.75,1579.69,1628.44,1555.0,1599.38,1576.56,1571.56,1616.56,1589.38,1593.44,1654.69,1611.56,1615.94,1599.38,1567.5,1614.69,1629.38,1608.75,1606.56,1617.81,1601.25,1575.0,1626.25,1601.88,1634.38,1580.31,1648.75,1609.06,1605.94,1644.69,1624.06,1648.13,1642.81,1657.19,1660.63,1647.81,1648.44,1692.81,1720.94,1640.0,1690.63,1670.94,1676.56,1668.13,1737.5,1704.69,1765.63,1736.88,1750.0,1710.94,1759.69,1770.31,1797.5,1895.94,1869.38,1800.94,1821.88,1870.0,1882.19,1953.44,1889.38,1951.25,1977.19,1968.13,2007.5,2020.31,2031.56,2017.81,2034.38,2091.25,2081.56,2112.19,2149.38,2135.63,2237.5,2199.38,2233.13,2222.5,2215.31,2260.31,2252.19,2264.69,2258.44,2267.81,2273.75,2265.31,2324.38,2249.69,2295.0,2243.75,2273.13,2230.0,2210.31,2171.88,2204.69,2159.69,2150.31,2147.81,2110.94,2116.88,2126.25,2051.25,2057.19,2004.69,2045.31,1986.25,1964.38,1957.81,1960.94,1912.19,1858.13,1889.38,1866.25,1867.81,1818.75,1799.69,1805.31,1793.44,1833.13,1757.81,1775.94,1765.94,1725.0,1733.75,1723.44,1696.25,1723.44,1727.81,1698.44,1697.19,1678.44,3.9,0.0,0.0
1549.69,1606.88,1647.19,1595.31,1605.63,1601.56,1568.13,1566.88,1638.44,1562.19,1593.75,1570.63,1554.69,1553.75,1580.94,1605.94,1589.38,1587.19,1606.25,1586.56,1575.63,1635.0,1525.63,1637.81,1639.69,1622.81,1623.13,1620.31,1620.31,1600.63,1606.56,1649.06,1672.81,1646.25,1625.94,1629.38,1703.44,1666.56,1619.69,1656.25,1695.0,1700.31,1694.38,1739.69,1703.13,1688.44,1741.88,1728.44,1741.25,1741.56,1770.31,1765.63,1803.13,1780.0,1800.63,1832.81,1888.13,1848.13,1902.5,1892.19,1927.19,1994.06,1966.25,2014.06,1940.63,1993.44,1963.75,2016.56,2080.31,2097.81,2066.56,2086.88,2132.19,2136.88,2166.88,2225.94,2228.13,2200.63,2261.88,2210.0,2259.06,2219.69,2215.31,2281.56,2269.38,2274.06,2315.31,2207.81,2187.81,2199.69,2212.81,2162.19,2248.44,2164.38,2158.13,2122.19,2187.81,2147.5,2109.69,2119.06,2079.06,1993.13,2016.88,2037.5,2015.31,1979.38,1935.63,1960.94,1924.06,1921.88,1887.81,1877.5,1834.38,1870.0,1834.69,1769.38,1782.81,1795.0,1781.25,1733.44,1785.31,1733.13,1757.19,1726.88,1665.63,1689.38,1694.38,1735.0,1684.38,1663.13,1680.94,3.9,0.0,0.0
1559.38,1572.81,1594.06,1558.13,1570.94,1557.81,1592.5,1587.81,1619.38,1544.06,1630.94,1594.69,1674.38,1631.56,1616.88,1625.63,1643.13,1622.5,1629.06,1591.25,1611.56,1614.06,1596.88,1633.13,1643.13,1650.0,1605.63,1671.88,1639.38,1628.75,1616.25,1651.25,1632.5,1614.06,1644.69,1648.75,1674.06,1718.44,1676.56,1707.19,1703.75,1714.38,1731.88,1684.06,1734.06,1691.88,1802.5,1803.75,1775.31,1779.69,1823.44,1811.25,1854.38,1853.13,1837.81,1833.75,1852.5,1872.19,1898.44,1991.25,1961.56,1958.13,2000.94,2018.13,2007.5,2014.06,2013.44,2073.75,2085.63,2146.25,2131.88,2173.75,2160.31,2204.06,2190.63,2216.56,2253.44,2274.38,2253.75,2252.81,2242.81,2298.44,2295.0,2263.13,2298.44,2307.81,2249.06,2308.75,2236.25,2268.13,2264.06,2208.44,2250.94,2222.5,2184.38,2203.13,2142.19,2123.13,2117.5,2122.5,2077.5,2070.94,2004.38,1982.19,2038.44,1955.94,1938.75,1993.13,1901.25,1885.63,1897.19,1845.0,1873.13,1868.75,1824.38,1845.63,1825.0,1798.13,1747.19,1745.0,1751.25,1740.94,1757.81,1729.38,1669.69,1700.94,1711.25,1679.38,1654.38,1690.0,1703.13,3.9,0.0,0.0
1598.13,1613.44,1604.38,1580.94,1580.0,1590.94,1622.5,1612.81,1593.13,1587.19,1625.63,1590.0,1600.0,1590.63,1607.5,1589.69,1569.06,1625.0,1630.0,1606.88,1560.0,1589.38,1591.88,1640.0,1638.44,1626.25,1651.56,1618.13,1631.88,1673.75,1683.13,1627.19,1648.75,1680.63,1718.44,1689.06,1685.63,1665.0,1674.69,1733.75,1737.19,1710.0,1714.38,1726.25,1695.94,1738.75,1776.25,1749.69,1770.31,1808.44,1800.63,1775.63,1794.69,1858.44,1839.69,1864.69,1888.13,1868.75,1910.63,1979.38,1953.13,1942.81,1968.44,1967.81,2010.63,2024.69,2006.25,2070.31,2074.69,2137.19,2098.44,2143.75,2136.56,2210.0,2215.63,2225.31,2215.31,2250.31,2269.38,2250.94,2330.94,2302.81,2308.44,2320.0,2305.94,2292.5,2330.0,2287.5,2306.25,2247.81,2252.19,2214.38,2250.63,2258.13,2242.5,2214.06,2220.63,2180.31,2100.0,2100.31,2129.69,2103.75,2055.63,2067.81,2032.5,1997.19,1976.88,1885.63,1939.06,1963.44,1887.81,1939.38,1844.06,1888.13,1833.13,1815.0,1825.31,1803.44,1822.19,1756.88,1772.19,1764.69,1736.88,1746.88,1755.63,1777.5,1765.63,1672.81,1729.38,1650.31,1716.25,3.9,0.0,0.0
1587.19,1642.19,1613.75,1643.75,1633.13,1635.63,1591.56,1619.38,1598.44,1613.75,1619.38,1630.63,1624.69,1574.06,1613.75,1596.88,1621.56,1615.31,1613.13,1600.94,1627.5,1630.63,1647.19,1668.44,1646.56,1669.06,1654.38,1615.94,1641.25,1656.56,1655.0,1675.94,1634.06,1677.19,1674.38,1661.25,1743.44,1697.5,1667.19,1692.5,1761.25,1737.19,1782.5,1765.63,1760.31,1784.69,1765.63,1777.81,1805.31,1769.69,1823.13,1816.56,1800.94,1887.5,1831.25,1851.56,1848.44,1857.81,1904.38,1940.63,1926.56,1951.25,2015.94,2021.25,2046.25,2013.13,2089.06,2103.44,2137.5,2107.19,2139.69,2135.31,2134.38,2177.81,2231.25,2223.44,2210.63,2224.06,2275.0,2247.81,2320.31,2296.25,2341.88,2320.31,2314.38,2288.75,2353.13,2305.63,2302.5,2280.0,2257.81,2266.88,2230.63,2265.94,2207.19,2241.88,2224.38,2151.88,2179.06,2118.75,2068.13,2149.38,2049.69,2008.75,2012.5,2036.25,2018.13,1966.88,1923.75,1970.94,1909.06,1940.0,1884.38,1868.13,1897.5,1896.25,1871.25,1823.13,1789.06,1838.13,1739.38,1781.25,1757.19,1794.38,1731.88,1700.94,1735.94,1697.81,1667.19,1702.5,1731.25,3.9,0.0,0.0
1555.63,1523.13,1530.63,1527.5,1557.19,1509.69,1530.31,1563.75,1577.19,1510.31,1547.5,1553.44,1586.88,1619.06,1575.0,1617.19,1567.19,1575.63,1586.88,1557.81,1578.44,1630.94,1571.88,1630.0,1650.0,1655.0,1669.06,1711.25,1696.88,1720.94,1717.19,1776.56,1792.5,1805.0,1776.56,1800.31,1820.31,1870.0,1825.31,1891.25,1910.94,1895.94,1962.81,1979.69,1988.44,2046.88,2038.44,2123.13,2108.75,2136.88,2162.81,2178.44,2277.19,2308.75,2295.94,2332.19,2409.06,2390.94,2424.38,2381.88,2415.94,2508.75,2494.38,2504.06,2576.88,2526.56,2569.38,2559.38,2596.25,2596.56,2581.88,2597.5,2642.81,2613.75,2527.5,2523.75,2543.75,2486.56,2443.13,2447.81,2447.5,2429.69,2387.5,2361.25,2315.31,2287.19,2251.25,2197.81,2163.44,2130.63,2107.5,2106.88,2105.0,2035.0,2020.94,1966.56,1959.06,1921.56,1921.88,1880.31,1829.69,1819.69,1815.63,1846.88,1794.38,1763.44,1714.38,1737.5,1665.63,1705.94,1635.31,1636.88,1696.56,1612.5,1576.88,1605.31,1610.0,1617.19,1566.56,1580.63,1531.56,1541.88,1530.0,1516.25,1548.44,1538.13,1489.69,1436.56,1492.81,1462.81,1490.0,0.0,11.7,0.0
1472.19,1478.75,1516.88,1483.13,1525.0,1523.75,1523.13,1538.13,1516.56,1499.06,1500.31,1512.81,1530.31,1540.0,1538.44,1512.81,1538.13,1553.44,1574.38,1581.25,1585.31,1586.88,1570.31,1620.94,1645.0,1637.5,1632.81,1702.19,1655.94,1638.13,1662.19,1683.75,1730.31,1705.31,1700.63,1728.13,1771.25,1769.69,1778.13,1781.25,1825.31,1821.25,1839.38,1863.75,1905.0,1946.88,1944.06,1937.81,2036.25,2041.88,2067.5,2088.44,2122.81,2132.5,2204.06,2226.56,2222.19,2299.38,2304.06,2319.69,2377.81,2345.31,2406.25,2442.5,2445.0,2504.69,2513.75,2492.81,2517.19,2555.63,2503.44,2610.31,2590.0,2568.13,2608.75,2545.94,2600.94,2526.88,2540.63,2537.81,2488.13,2487.5,2458.13,2403.44,2387.19,2355.94,2318.44,2297.81,2297.19,2206.88,2199.69,2165.31,2167.5,2038.75,2088.75,2023.13,2028.75,2034.38,1980.94,1913.13,1977.5,1900.0,1880.31,1827.81,1818.44,1772.5,1796.88,1759.69,1740.63,1707.19,1711.56,1679.38,1655.31,1646.56,1631.88,1651.25,1639.38,1618.13,1580.0,1602.19,1565.63,1583.44,1562.5,1521.25,1563.75,1491.56,1505.63,1484.69,1474.38,1442.5,1425.0,0.0,11.7,0.0
