66268.46602,56421.16068,66852.47925,54027.9837,93906.96167,46680.3354,83427.49849,59756.44362,107722.2345,39773.42342,91746.66725,38219.37341,79087.05101,62628.91844,92950.51133,34480.54815,78877.18054,39421.37928,92261.52757,23829.90818,81013.14272,39756.68663
82277.06135,58096.67541,124914.1199,33331.5307,113233.9854,40309.61545,105183.4107,37447.97157,117849.3634,21355.84914,103334.9843,28631.29523,94696.29288,55371.32388,95254.78156,31033.54825,81754.87279,33769.54807,99079.49623,16726.78343,81789.66907,41635.59526
99573.53063,54613.68728,130029.0166,26382.31251,121488.5597,28265.34124,104139.8311,37596.50023,120868.4169,16353.74991,114237.2124,19620.29797,101829.4068,45015.92897,104573.7171,16142.67566,97743.20192,28787.34068,100248.1964,3003.057012,98284.36819,20649.02149
112229.8399,49631.85592,133364.7023,20252.84804,125956.5478,21447.75148,118938.8726,23929.86887,122009.3668,12496.5122,116418.1655,14545.36425,109952.254,17639.95035,105895.9854,12110.11381,98144.59598,30129.9804,98113.39893,4079.662096,95669.91765,13982.08141
125350.9794,39226.07267,136098.688,15942.27996,127154.6333,16775.1588,121931.6669,19487.85573,123375.3124,9101.788705,117734.0004,11085.32958,111034.3141,13226.55996,106360.4401,8600.92937,99096.40062,13791.67693,98338.98052,824.6565069,97170.81826,10041.95387
131634.9664,32430.4044,137327.9404,10990.84307,128665.111,11997.88806,124338.3137,13996.95153,123429.997,6274.645833,117919.7537,7603.572611,111612.375,9564.32763,106424.01,7225.675493,100760.3963,10869.15668,98155.77685,2706.82758,98124.67966,7130.267234
136440.4713,25046.79814,137707.7549,8941.600034,130278.2404,8490.350714,124637.4104,10229.76435,124702.6387,4772.785921,118597.8811,5697.436231,112197.153,6705.904086,107842.7106,3755.260423,100711.9932,8324.086746,99892.53646,-1343.331043,98055.5724,5530.385867
139727.8126,18959.68085,137783.233,5542.871793,129921.4707,5573.902867,124740.2979,7146.358455,122907.0462,3800.40726,117300.1715,4370.032662,112840.8694,5125.008376,108108.3524,2922.220594,104325.2152,6480.784647,99296.76731,385.9073053,98636.47667,2476.109662
142157.1375,14258.9613,137389.7958,4697.585999,130359.2684,3720.093915,126801.1697,3941.480767,123069.7327,2203.895808,117586.7818,1682.691196,112367.0155,3077.472159,108244.011,2499.634327,101242.8501,3902.373841,98674.57872,1344.865172,98121.06374,3121.449318
144530.6356,10989.76468,140026.977,4497.143867,129944.6049,3896.123539,125353.471,4428.656806,123764.2026,1811.454127,118917.228,432.5907983,112409.6341,2646.178828,108784.6227,594.6550548,102314.1672,3513.682117,98592.17898,1041.466161,97403.62112,2072.686486
145089.4324,6913.612558,138255.2393,2273.041733,132624.0949,1824.956831,124747.1013,2518.996327,121618.8356,-242.8812222,116665.6605,-1059.720524,113155.5098,-734.5006892,107802.8349,3024.497086,102707.7899,540.830196,98439.6508,159.2972338,98661.77134,1587.436138
146458.7625,6260.572602,140929.5068,186.9622063,129657.0363,1984.022444,125363.6846,393.7136847,122898.878,1307.273526,116035.4433,-386.129509,113883.7707,1316.004847,108318.0757,16.41631275,105441.8414,-1093.528909,98179.18119,3083.135556,100034.0251,-711.1834491
145456.801,3611.657522,139251.8415,1284.971882,131782.8694,3020.490422,126188.7582,1474.266087,122488.1291,-444.2619951,115883.7833,162.9070573,110730.1775,-444.7303016,108099.3899,29.77065793,101989.4297,-1824.18934,98301.73915,-267.9266925,100303.9249,-2205.998604
147660.5884,3023.176379,136399.0704,637.6310333,130164.7686,116.3914319,127894.2019,-606.2212516,124928.9801,-3276.82089,116477.8308,-1527.622081,112739.4814,1420.346874,105439.2978,-1889.298247,100652.7662,754.829093,97506.21743,1135.135625,99170.87777,1096.648588
147690.0761,1730.241578,137788.5243,-1218.757403,132854.6194,2240.790755,123369.6928,-1171.333363,122286.859,888.7581968,114817.505,554.7622879,111654.9302,-577.9697729,110040.8425,1274.037233,102647.0074,-2257.701584,99380.16561,1871.533199,97630.06563,-1753.344997
147178.4012,721.2183872,139224.6105,391.202576,126906.5917,-799.8175436,124931.8021,1203.887227,124292.1379,-1325.006852,115839.6319,-1600.028781,113588.2073,574.4873818,106573.786,-1044.199564,101210.1679,1042.265338,103380.5107,611.9666851,93162.26604,44.26387925
145780.5195,841.9597702,141078.9418,1383.724884,130775.3443,965.5596313,124426.8563,1970.435131,124934.1104,-1518.895665,117140.9343,591.8528852,110147.3274,-1765.571671,107901.1079,-710.8984586,103561.7401,-1707.77498,98906.63445,506.1316011,97106.16718,-490.8218853
145100.3534,1373.877475,138195.2105,-2294.064498,131005.9111,2603.657484,126121.2332,-767.3287006,121372.3074,-4850.37524,114612.8023,65.00858251,112784.6917,-1247.333452,105593.5845,-608.3331699,,,100898.0126,2745.470268,98106.10494,-1681.119014
144706.5334,-1073.863546,140636.685,-1870.017279,131272.5593,-1937.777925,126865.3862,-2943.613419,123546.0432,-2881.636554,119383.2412,-854.401645,108044.1595,-2280.470692,108843.091,-163.4077406,,,100980.2826,-4333.150348,98841.25865,2325.903688
147021.1406,-4306.004311,,,128395.902,-1560.007866,125482.6002,-1653.844132,120437.8342,-2952.55822,114707.036,-1647.997745,110394.9483,3221.911976,105891.8129,2011.755677,,,102041.9546,3574.870729,99060.31151,-953.1353383
142309.7712,-3086.618528,,,131134.1741,1664.119897,122528.903,2563.443437,122386.8845,-1973.512804,116514.3538,298.298952,109627.3905,-1817.047861,104368.3794,-1965.122328,,,98308.06612,275.0523997,96754.45762,-3819.936696
145331.6805,-1667.75969,,,130236.3848,-3112.159917,124007.2189,-17.54405511,,,114166.186,41.97095473,109074.5773,-1714.62393,106611.9934,-2768.285791,,,102074.1303,-19.78272944,,
142441.6683,-2757.328985,,,135481.9827,-10149.02099,,,,,114877.9282,-573.2473867,113503.7392,-1926.226192,106690.7804,-990.0943352,,,,,,
145110.6295,-365.6055782,,,130679.6708,4630.070532,,,,,,,110064.7637,2140.957012,105406.0069,-1780.226357,,,,,,
143618.1581,-359.8585137,,,133191.8247,-29.41511388,,,,,,,,,,,,,,,,
145660.7996,-1996.418472,,,128801.4509,-2497.62914,,,,,,,,,,,,,,,,
143124.7834,980.3607531,,,,,,,,,,,,,,,,,,,,
